,round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer,eval_f1score_mean,eval_f1score_std
404,250,1.1511306899067546,0.8285714387893677,0.4747165186064584,4.9384279730860796e-05,1.0,0.9693251533742331,<function relu at 0x000001BD33E1DC80>,15,0.2,,250,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
405,250,1.0424513518810272,0.8523809611797333,0.5560863358633858,0.00010519742035359442,1.0,0.99999998354473,<function relu at 0x000001BD33E1DC80>,15,0.2,,250,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
406,250,1.1123479357255357,0.8142857253551483,0.3989228755235672,0.000291493711227951,1.0,0.999999991223856,<function relu at 0x000001BD33E1DC80>,15,0.2,,250,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
407,250,1.3243391906310404,0.8476190567016602,0.5483765857560294,0.00022842985054591285,1.0,0.99999998354473,<function relu at 0x000001BD33E1DC80>,15,0.2,,250,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
408,200,0.061375310573549495,0.8190476244404202,0.4580094459510985,5.5880513115521644e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
409,200,0.060968499391206674,0.8428571437086377,0.5171503768080756,0.00014255663242085392,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
410,200,0.0673823616511765,0.8095238188902537,0.43471652602865585,0.00016598784555844014,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
411,200,0.06462498549371958,0.8428571491014389,0.5089970721375374,0.0005442235802214733,0.9979550110781851,0.9964677344070622,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
412,200,0.06217200052259224,0.8285714407761892,0.4976451325984228,0.00017096977126176285,1.0,0.9611451942740287,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
413,200,0.07431029111501716,0.814285721665337,0.4775850122883206,0.0009393778760963005,0.9979550110781851,0.9956827973051793,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
414,200,0.8565860249251758,0.8380952463263557,0.5080585750795547,0.002313985996036876,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
415,200,1.180096072718564,0.8428571437086377,0.5266288504714057,0.0011643388545745199,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
416,200,0.9947927959412967,0.8333333435512724,0.506870503226916,0.00023767048432647654,1.0,0.9611451942740287,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
417,200,1.1758956239131866,0.8238095272155035,0.5120797442538397,0.00023314956063443367,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
418,200,1.0929204990261288,0.8095238134974525,0.4465465225634121,0.00022233385177984345,1.0,0.961145187326248,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
419,200,1.1965614591032188,0.8523809600444067,0.5753658760161627,0.003069005604662186,0.9979550110781851,0.9922290393179911,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
420,200,0.05473351931820313,0.8476190518765222,0.5455988241093499,3.04543169116434e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
421,200,0.058411130655024734,0.8380952463263557,0.5363945150659197,1.8168081134855778e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
422,200,0.0605512931322058,0.8333333435512724,0.517419534212067,9.243717537315586e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
423,200,0.06058354191482067,0.8333333381584712,0.5096433386916206,1.3037449516410344e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
424,200,0.05984001484300409,0.8428571544942401,0.5477399495385942,1.6871770954925996e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
425,200,0.0638836594431528,0.8285714407761892,0.5193045851730165,1.9043013484081383e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
426,200,0.8968223078414719,0.8238095326083047,0.48742249551273525,0.00022495515594079878,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
427,200,1.0256078497789365,0.8333333381584712,0.4944153489101501,0.0001293492884220738,1.0,0.9999999948805827,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
428,200,0.9213828987103763,0.8238095326083047,0.49247505948657083,0.00011159197128274176,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
429,200,1.0288603358120356,0.8428571544942401,0.5424865279878889,3.458126546232857e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
430,200,0.9576266981101382,0.8285714407761892,0.5132728341079894,8.642922150700985e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
431,200,1.3891075245476114,0.8285714299905867,0.5445412957952136,0.0003869753916731233,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
432,200,0.06063586523135503,0.8238095326083047,0.4691248949794542,1.1321225893407767e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
433,200,0.06301020706693332,0.8285714407761892,0.49201810856660205,1.0070259802614043e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
434,200,0.06183437007878508,0.8238095380011059,0.4792365495647703,5.615878917514942e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
435,200,0.06344548524579122,0.8333333381584712,0.48192101858911063,9.249934060542699e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
436,200,0.0590898467893047,0.8333333489440736,0.4907255889404388,6.624038516918644e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
437,200,0.056634731209349067,0.8428571491014389,0.5370292342844464,1.9457442746086717e-06,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
438,200,0.8180511680891747,0.83333333276567,0.4664108181283588,0.0002141406133671609,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
439,200,0.9856270305962,0.8238095272155035,0.46772944160870145,3.118154060231307e-05,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
440,200,0.9575146673840347,0.8428571491014389,0.5200828985089347,8.885257446788825e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
441,200,1.1997061192784202,0.8190476298332214,0.4706197727294195,0.0003496790041110239,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
442,200,0.9952412275835792,0.83333333276567,0.509925549370902,7.073734814333511e-05,1.0,0.9611451942740287,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
443,200,1.0937275647557128,0.819047619047619,0.5119471784148898,6.354189475863386e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
444,250,0.0652674877040443,0.8190476244404202,0.4891850220305579,0.00025322978649758,1.0,0.9999999948805827,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
445,250,0.058901432090039764,0.8428571544942401,0.5175812238738651,2.292889535995273e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
446,250,0.062112071165548906,0.8333333381584712,0.506594834015483,2.887205147514833e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
447,250,0.06233675776138192,0.8428571544942401,0.5580358990601131,1.7855553011774795e-05,1.0,0.9611451942740287,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
448,250,0.06034343334003573,0.8428571437086377,0.5436289093324116,1.644661577659831e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
449,250,0.06146973149762267,0.8380952409335545,0.5308930435350963,8.093481691245079e-05,1.0,0.9611451942740287,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
450,250,0.9696338508605168,0.8476190518765222,0.547452726250603,0.0005320437346305484,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
451,250,1.1790873249876277,0.8380952409335545,0.5182274782941455,8.978543940974471e-05,1.0,0.9611451942740287,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
452,250,1.0867781780100214,0.828571435383388,0.5201793190978822,0.0017299753516638206,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
453,250,1.0603050463760813,0.8428571437086377,0.5317547201400712,0.002940134879668663,0.9979550110781851,0.9970111550728967,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
454,250,0.9525315653859779,0.8428571491014389,0.575700299796604,0.0002331591320264816,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
455,250,1.4512368357402148,0.8285714299905867,0.5219614106984366,0.0013538948972657324,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
456,250,0.06300717602883066,0.8190476298332214,0.45769460073539187,5.284579484165462e-06,1.0,0.999999987932802,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
457,250,0.06218900183393132,0.83333333276567,0.49878099134990145,4.418910398550242e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
458,250,0.05343155718098084,0.8619047655945733,0.5725849998848779,4.741067954751227e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
459,250,0.06432465837292728,0.83333333276567,0.5028885127533049,1.5508177765824353e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
460,250,0.06262484131647007,0.814285721665337,0.45582763588144665,3.6859804570231474e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
461,250,0.06338739871003088,0.8428571491014389,0.5774105970348631,9.363048586216075e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
462,250,1.0403141723297102,0.819047619047619,0.475243013103803,0.00011236266841934614,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
463,250,1.4760353111589868,0.800000007947286,0.41450626069591157,0.00010017144207989491,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
464,250,0.9605528482163866,0.8333333381584712,0.5240438112190792,0.0001268670173593761,1.0,0.9611451942740287,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
465,250,1.1313205068459744,0.828571435383388,0.5008779281661624,1.052152915113814e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
466,250,0.990089401014567,0.8333333381584712,0.5119803252674284,2.999834357863811e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
467,250,1.3061096346244137,0.8190476244404202,0.48385979128735407,0.0008682062359383793,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
468,200,0.06140406082960821,0.8428571437086377,0.542354469072251,0.00029404678084835083,1.0,0.999999987932802,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
469,200,0.06064657487108239,0.8428571544942401,0.5548814312333152,0.0005755156226294871,0.9979550110781851,0.9944493114826382,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
470,200,0.06814354739728429,0.8095238081046513,0.416490733339673,9.807145881685382e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
471,200,0.06007879695722035,0.8380952355407533,0.5427064679917835,0.00043793738023281995,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
472,200,0.06519353824357192,0.8238095272155035,0.4897333593595596,0.0004214946649103871,0.9979550110781851,0.9956827903573986,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
473,200,0.06021322078470673,0.8476190572693234,0.5067268929311207,0.0001277645695443821,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
474,200,0.9767288627873495,0.828571435383388,0.4492932420401346,0.0014505768631277716,1.0,0.961145187326248,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
475,200,1.1442722835505923,0.8238095326083047,0.4943877337234361,0.003351443511617967,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
476,200,0.9481186520524421,0.8476190464837211,0.5417800157552674,0.0016944499660976344,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
477,200,1.2685583819208321,0.828571435383388,0.4784466808040937,0.0022159643233198895,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
478,200,1.1514316113726644,0.8428571544942401,0.5013529517111324,0.00063261597977447,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
479,200,1.3008637326608732,0.814285721665337,0.45843226178770974,0.0007983102118626789,1.0,0.9713701431492843,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,48,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
480,200,0.056699373821417494,0.8476190572693234,0.5615413600490207,3.4086543288895214e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
481,200,0.06201931983010755,0.8380952463263557,0.5072079550652276,9.930328937780066e-06,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
482,200,0.06401531297181334,0.8380952409335545,0.5224901775519053,3.753386128873025e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
483,200,0.07175575649543177,0.8238095272155035,0.5109634721562976,8.897876628686759e-05,1.0,0.9999999930522193,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
484,200,0.059907102975107374,0.8333333381584712,0.5018440538928622,6.142788915907567e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
485,200,0.06716108768734903,0.8238095326083047,0.5214391853128161,0.0013252514915962222,0.9979550110781851,0.9944492994154401,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
486,200,0.9868348926810202,0.828571435383388,0.4963978019498643,0.0016790540870723072,1.0,0.9999999861044386,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
487,200,1.0782477736267935,0.8476190626621246,0.525153541848773,0.00019005830130879646,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
488,200,0.9233664869347419,0.8333333381584712,0.5207407097021739,0.00031943268582642595,1.0,1.0,<function relu at 0x000001BD33E1DC80>,19,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
